Id,Category
30503,8
39981,2
90015,7
5633,6
29784,4
10119,6
49568,3
56107,1
56804,9
67907,6
77419,4
49319,1
5517,5
99813,9
40993,4
67504,5
13605,8
86551,4
67237,3
68725,9
5039,2
56775,8
10217,7
41217,5
40416,3
18644,2
40070,2
30671,9
44733,6
77359,4
71225,2
68195,7
56228,2
40242,2
30095,6
39406,0
4565,0
5806,7
77124,3
66706,1
78078,6
49387,1
99393,8
77465,4
77874,5
68667,9
13473,2
53295,9
68142,7
41228,5
78588,8
41496,6
41863,7
4626,0
42506,9
78264,7
56185,1
18676,2
30221,7
4664,0
67725,6
10388,8
10270,7
39424,0
29548,3
5347,4
79092,9
42118,8
99800,9
12353,0
99445,9
90062,8
70513,1
49861,6
40497,3
92394,0
5027,2
43709,4
66589,0
40461,3
42444,9
76923,2
67115,3
4674,0
66882,2
30283,7
4700,0
67693,6
67047,3
5202,3
29957,5
67842,6
10366,8
49995,8
5795,7
78094,6
89399,0
76553,1
40403,3
78758,8
86616,8
39437,0
9510,0
43765,5
78469,7
76200,0
68015,7
68690,9
67234,3
6869,1
39664,1
22834,5
43733,4
49712,5
39534,0
89786,4
71326,7
18924,5
90088,8
42443,9
12602,3
77278,3
29685,4
30243,7
68178,7
78114,6
30263,7
5808,7
12674,5
5226,3
39972,2
103775,4
10462,9
5296,4
5391,4
10097,6
40182,2
49572,3
68050,7
18742,2
49576,3
30812,9
39535,0
68374,8
50884,5
99460,9
78160,6
49652,4
71347,8
41005,4
78381,7
44752,7
7285,9
78157,6
67326,4
41321,5
71241,3
19181,8
78366,7
4632,0
77212,3
68089,7
40088,2
49551,3
99412,8
86617,8
66696,1
66712,1
12341,0
89856,5
66678,0
42480,9
68007,7
18767,3
29027,1
78283,7
9736,2
12288,0
29209,2
99196,6
29622,4
13466,1
7142,6
89796,4
42049,8
29835,5
49553,3
53070,1
66599,0
49224,0
99418,8
67466,5
7115,5
41272,5
77780,5
41261,5
78810,8
41040,4
10072,6
44662,2
5432,5
99302,6
53141,4
43810,6
13435,0
77701,5
53165,4
104032,7
99790,9
66632,0
50033,8
77742,5
67587,5
7258,8
29098,1
30292,7
40059,2
67551,5
43560,1
41415,5
89421,0
68774,9
40599,3
89976,6
30267,7
29365,2
92396,0
5423,5
77896,5
41079,4
78259,7
77513,4
86631,9
53282,8
67003,2
13461,1
67632,5
78156,6
29978,5
40447,3
56098,1
12323,0
50886,5
5203,3
99664,9
41161,5
18639,1
49884,6
67510,5
18756,2
77707,5
89747,4
9548,0
29139,1
49456,2
56525,5
4680,0
103442,0
29896,5
29197,1
89829,5
68394,8
28882,0
44575,1
41026,4
29348,2
67001,2
40646,3
18533,0
67133,3
41788,7
5051,2
99407,8
77802,5
5772,7
56803,9
67905,6
66618,0
76535,1
5460,5
49357,1
78745,8
76628,1
40450,3
41387,5
29183,1
43788,5
4745,1
41971,7
5103,2
29640,4
43727,4
49451,2
67416,4
104219,9
7083,5
40809,4
68069,7
30883,9
7457,9
42305,9
53225,6
42341,9
49589,3
30688,9
77438,4
71353,8
68174,7
9674,1
99365,8
5916,8
70511,1
40119,2
99260,6
77533,4
66972,2
104096,7
18829,3
103354,0
10104,6
68329,8
53133,3
78225,7
66937,2
89813,4
49512,2
29205,1
56403,4
67638,5
10295,7
99675,9
78757,8
104029,7
41892,7
89748,4
29546,3
78886,8
76435,1
43656,3
67158,3
90178,9
22796,3
53063,0
42509,9
66850,1
50034,8
99592,0
76739,2
77515,4
13628,9
5699,7
77356,4
103780,4
76447,1
40513,3
41129,5
76842,2
9530,0
30687,9
4816,1
39844,1
29312,2
76554,1
4951,2
78539,7
39857,1
30341,7
40641,3
78536,7
5918,8
13622,9
4829,1
7009,3
67220,3
30139,6
76573,1
13529,4
41077,4
6801,0
29077,1
6839,1
53151,4
67308,4
30766,9
104060,7
56833,9
41914,7
67209,3
5319,4
30714,9
56662,7
49311,0
28996,1
29248,2
68375,8
40282,2
50008,8
76637,1
30293,7
77836,5
19047,6
10127,6
40824,4
67270,3
4850,1
9908,4
5360,4
71220,1
78584,8
76759,2
56723,8
56082,1
39648,1
49832,6
78236,7
99164,6
78654,8
30352,7
76237,0
41011,4
77803,5
43645,3
77844,5
40989,4
5518,5
66752,1
18822,3
29316,2
68588,9
42123,8
4591,0
66559,0
41491,6
76679,2
77081,3
40964,4
78980,9
91473,0
42483,9
41784,7
29212,2
4904,2
40487,3
66791,1
99419,8
43724,4
90188,9
39737,1
56655,7
13425,0
67101,3
78433,7
43648,3
18967,5
71221,2
67835,6
29083,1
78965,9
78593,8
39347,0
68573,9
40818,4
18795,3
91656,8
99533,0
39754,1
7141,6
41883,7
41022,4
66638,0
39773,1
40490,3
68529,9
7182,7
41922,7
67594,5
68319,8
12663,5
78104,6
56430,4
29842,5
78403,7
30845,9
5740,7
76246,0
77578,4
10061,6
39962,1
12357,0
39422,0
41057,4
49699,4
103363,0
71214,1
5510,5
77746,5
5140,3
30559,8
77201,3
77913,5
78082,6
103760,4
91464,0
76817,2
77787,5
19198,8
40006,2
12570,2
44574,1
40441,3
5430,5
66965,2
9962,5
5832,8
29877,5
43650,3
40942,4
76903,2
67447,5
13506,3
29391,3
90114,8
7121,6
43661,3
41059,4
50094,9
86558,5
68414,8
18851,4
29436,3
67350,4
12771,8
49716,5
67060,3
30330,7
39641,1
29830,5
39987,2
12511,1
66897,2
29192,1
67875,6
4943,2
30479,8
77783,5
7041,4
39848,1
44768,8
22770,1
40053,2
30297,7
77455,4
29156,1
29290,2
39822,1
78666,8
78721,8
39450,0
13431,0
71298,5
43759,5
9620,1
104076,7
41671,6
5632,6
29286,2
99285,6
5825,8
49889,6
67035,3
7272,9
50066,9
49379,1
41366,5
29242,2
5912,8
53256,7
40235,2
77639,4
53046,0
49899,7
7275,9
43809,6
76209,0
5514,5
76556,1
53194,5
41490,6
30659,9
77894,5
77010,3
56641,7
90080,8
43686,3
49764,5
77721,5
7527,9
56656,7
41605,6
28801,0
5205,3
9917,4
56659,7
18735,2
12377,0
99387,8
89448,0
77090,3
10189,7
71209,1
30465,7
30362,7
30254,7
40741,3
4681,0
29041,1
39476,0
76445,1
77690,4
5066,2
67246,3
86476,0
99657,9
30238,7
50881,5
40420,3
103360,0
18693,2
13504,3
89984,6
77293,3
49216,0
40076,2
4622,0
13601,7
99708,9
49872,6
56555,5
49413,1
56159,1
68694,9
41128,5
43502,0
76735,2
4925,2
68074,7
78675,8
66603,0
13600,7
68609,9
39551,0
40274,2
77085,3
99233,6
5089,2
78058,6
76568,1
30646,8
78011,5
99495,9
76442,1
89743,4
9781,2
103320,0
44779,9
40728,3
92614,9
12453,1
41344,5
99179,6
5861,8
66816,1
85737,7
78039,6
71304,6
103433,0
18500,0
40692,3
68083,7
68294,8
67245,3
77138,3
9785,3
29956,5
76325,0
39419,0
18895,4
49527,2
99396,8
41930,7
42043,8
77117,3
89817,4
39931,1
10465,9
76594,1
28867,0
76798,2
30720,9
12745,8
29578,3
91575,4
56698,8
4579,0
40133,2
77387,4
4580,0
13511,3
30796,9
4687,0
39583,0
41288,5
28841,0
29015,1
30821,9
5628,6
9756,2
7088,5
56792,9
76449,1
67380,4
67331,4
78172,6
77781,5
50813,2
29866,5
66863,2
49906,7
5537,5
103762,4
10402,9
30118,6
42298,9
67495,5
43589,2
40716,3
18920,5
76674,2
41097,4
29806,4
29373,2
40531,3
39667,1
56675,7
76794,2
67596,5
99483,9
22841,5
9790,3
66902,2
71359,8
67263,3
67232,3
79067,9
18862,4
29904,5
40995,4
18818,3
77479,4
42489,9
43916,8
76360,0
10339,8
56281,2
12505,1
49768,5
56292,3
56640,7
56360,4
13613,8
66596,0
76339,0
78187,6
66631,0
30259,7
86550,4
67255,3
12606,3
28983,1
43684,3
43782,5
39540,0
90052,7
43771,5
76751,2
30697,9
77110,3
68126,7
4748,1
13475,2
9973,5
67967,7
67474,5
40231,2
78898,8
50907,7
50043,8
56597,6
79009,9
9826,3
39899,1
50017,8
104085,7
30290,7
43883,7
99461,9
53158,4
66613,0
49769,5
10111,6
10258,7
29164,1
30049,6
91646,8
39470,0
53089,2
42375,9
76305,0
19180,8
66573,0
56359,4
40783,3
71232,2
30294,7
4729,0
12351,0
10164,6
78854,8
77191,3
42250,9
49345,1
4998,2
77852,5
18700,2
78140,6
44666,3
69130,5
29368,2
9941,4
39337,0
5583,6
40041,2
89905,5
49221,0
44710,5
41676,6
56089,1
29585,3
41298,5
29329,2
41248,5
10490,9
41846,7
67980,7
66676,0
68228,8
41596,6
44665,3
41354,5
78502,7
13426,0
49831,6
77549,4
66963,2
49567,3
56158,1
89972,6
67252,3
103408,0
10003,5
78748,8
67299,4
66975,2
18562,1
43853,7
5610,6
76625,1
49908,7
30102,6
5385,4
29652,4
12591,3
86552,4
77784,5
56348,3
86534,4
5440,5
78991,9
39872,1
30411,7
49731,5
77080,3
77495,4
92595,8
89994,7
40202,2
76854,2
56322,3
29889,5
5850,8
5752,7
7478,9
68091,7
78709,8
40459,3
29239,2
67914,6
18936,5
103395,0
78237,7
49440,2
99600,0
9671,1
78794,8
30655,8
53084,1
5546,5
77492,4
50931,8
7006,3
7057,4
29991,6
44786,9
6822,0
89802,4
10084,6
29517,3
5298,4
7245,8
18595,1
22913,8
29291,2
10220,7
29388,3
9782,3
67861,6
76244,0
29717,4
49274,0
41639,6
30576,8
29567,3
5187,3
67251,3
40185,2
10464,9
22828,4
78895,8
43491,0
78740,8
42200,8
56747,8
18865,4
6946,2
77572,4
67952,6
76811,2
99186,6
50787,1
9604,1
50114,9
40086,2
42465,9
9664,1
50920,7
99230,6
29030,1
18760,3
7180,7
76890,2
39884,1
30818,9
30022,6
9815,3
42131,8
77988,5
50104,9
67688,5
7355,9
41799,7
40023,2
78132,6
7383,9
77466,4
30652,8
79087,9
9871,3
30289,7
5848,8
68006,7
49749,5
67557,5
78279,7
91629,7
78054,6
77154,3
68603,9
76874,2
28856,0
29507,3
67414,4
41467,5
42127,8
9954,4
39832,1
29944,5
53299,9
68401,8
29466,3
7090,5
40673,3
41339,5
76545,1
53288,9
41723,6
99705,9
4601,0
13548,5
40284,2
40897,4
76266,0
29841,5
40953,4
7322,9
90170,9
56840,9
43613,2
19040,6
18815,3
67155,3
68247,8
18979,6
29256,2
67513,5
5328,4
40932,4
30664,9
56276,2
18988,6
9737,2
103317,0
53107,2
44783,9
29734,4
67684,5
5519,5
40085,2
5686,6
29538,3
18919,5
10302,7
78426,7
30693,9
67758,6
10403,9
104095,7
79063,9
103329,0
49547,3
76427,1
29955,5
29737,4
4867,1
90081,8
29294,2
13618,8
49852,6
56678,7
68336,8
12389,0
41814,7
18665,2
40399,3
10074,6
5008,2
29470,3
30806,9
29287,2
76272,0
5462,5
77688,4
67894,6
39965,2
56751,8
77173,3
5705,7
49660,4
77905,5
9892,4
10184,7
77109,3
19046,6
4917,2
50830,3
41582,6
5922,8
99303,6
53215,6
40151,2
56571,6
67500,5
99385,8
39521,0
90131,9
68626,9
99167,6
67461,5
104227,9
29690,4
76344,0
77425,4
40030,2
29613,4
40074,2
56299,3
40923,4
42497,9
78994,9
56598,6
77284,3
41462,5
56197,1
29723,4
5739,7
89959,6
29673,4
42319,9
91469,0
5199,3
9519,0
53067,1
9812,3
78728,8
76327,0
43910,8
18613,1
90121,8
99404,8
76904,2
5466,5
42442,9
99620,0
78926,8
9596,1
69088,1
30733,9
10142,6
49732,5
49251,0
39426,0
5805,7
5015,2
99501,0
99591,0
40730,3
41812,7
53292,9
66709,1
4707,0
40772,3
19014,6
78815,8
30380,7
30195,6
78865,8
5054,2
40538,3
7490,9
12362,0
56280,2
41962,7
28799,0
68057,7
5073,2
49893,7
39342,0
12711,7
39367,0
90105,8
30092,6
76289,0
29452,3
40656,3
9919,4
5601,6
56556,5
90045,7
29914,5
76769,2
13572,6
5762,7
13536,4
67874,6
39326,0
39520,0
77890,5
10004,5
56080,1
89380,0
67844,6
7107,5
12544,2
12769,8
67361,4
67425,4
13500,3
28929,0
78438,7
30280,7
50067,9
90165,9
67088,3
67971,7
86626,9
29645,4
7008,3
77211,3
30807,9
4828,1
9657,1
77704,5
76279,0
10450,9
42031,8
91613,6
13556,5
76682,2
42394,9
40804,4
67633,5
18961,5
40261,2
12396,0
44674,3
39489,0
10109,6
29902,5
43875,7
49447,2
68351,8
56620,6
90010,7
103766,4
56549,5
5071,2
77979,5
49610,3
99815,9
76569,1
10492,9
68056,7
30838,9
68776,9
71242,3
68381,8
68017,7
78430,7
18846,4
42112,8
44606,2
5306,4
7306,9
41733,6
78098,6
28896,0
10080,6
10446,9
90006,7
78009,5
90011,7
22894,8
53191,5
39423,0
44592,2
103415,0
9870,3
7390,9
5645,6
13550,5
10375,8
79095,9
9497,0
29948,5
78112,6
66857,1
77490,4
5045,2
41539,6
40475,3
42246,9
9607,1
5845,8
5219,3
56190,1
42261,9
29919,5
99706,9
40632,3
77942,5
12657,5
30627,8
53172,5
76441,1
39509,0
68130,7
40554,3
67106,3
49836,6
77083,3
28906,0
13588,7
5862,8
40742,3
89454,0
10423,9
30756,9
78720,8
41636,6
68459,8
7015,3
4569,0
18502,0
5415,5
22840,5
50822,2
10124,6
99450,9
77976,5
78233,7
66602,0
4935,2
68296,8
39622,1
67108,3
66757,1
5732,7
29224,2
29173,1
49807,6
9999,5
39719,1
41673,6
78317,7
12620,3
41696,6
4752,1
12441,1
7379,9
39382,0
49996,8
99578,0
70529,1
104017,7
68462,8
4949,2
56832,9
12301,0
7376,9
41380,5
44789,9
50080,9
79040,9
78371,7
76361,0
99367,8
90067,8
90200,9
68073,7
89755,4
29768,4
6879,1
39642,1
4898,2
53083,1
5142,3
104220,9
68123,7
78036,5
41981,7
41579,6
5349,4
99527,0
86535,4
29044,1
30050,6
99466,9
67376,4
56410,4
29144,1
12743,8
30398,7
29994,6
29054,1
77768,5
76762,2
77940,5
40805,4
56800,9
41421,5
41338,5
49269,0
22810,3
71348,8
99421,8
7187,7
68750,9
41664,6
30641,8
40486,3
56226,2
66607,0
49433,1
39765,1
49697,4
9970,5
53033,0
10231,7
30385,7
29259,2
29090,1
78081,6
29552,3
67431,5
49510,2
76534,1
40866,4
39318,0
28963,1
30629,8
30452,7
41773,6
29011,1
30070,6
9895,4
99254,6
53123,3
18688,2
29515,3
40322,2
49985,8
53214,6
67568,5
78044,6
6849,1
29873,5
44685,4
76826,2
22765,1
4618,0
4682,0
7348,9
29262,2
30863,9
41424,5
18561,1
49347,1
41988,7
42441,9
99261,6
67190,3
29412,3
29839,5
12310,0
4671,0
68380,8
56786,9
13532,4
49524,2
39932,1
29627,4
53078,1
9767,2
18586,1
91485,0
56421,4
42462,9
41185,5
49334,1
5383,4
78321,7
90022,7
40536,3
7485,9
76522,1
42449,9
77236,3
78478,7
12673,5
40025,2
99674,9
66777,1
68410,8
5639,6
12425,1
29967,5
39735,1
41718,6
79032,9
49264,0
78674,8
76561,1
9653,1
76680,2
5258,3
68416,8
71338,7
50036,8
13516,3
5170,3
41465,5
68179,7
40613,3
5788,7
90146,9
99669,9
18886,4
68444,8
49953,7
5034,2
29853,5
78742,8
9797,3
77990,5
29762,4
29571,3
49362,1
79104,9
6923,2
41065,4
43855,7
99748,9
9878,3
76547,1
39703,1
66861,1
77622,4
86563,5
89812,4
6985,3
67315,4
39781,1
68256,8
67168,3
90175,9
4734,1
40747,3
77468,4
66561,0
12738,7
18841,4
56472,4
89925,6
53061,0
79024,9
29481,3
76575,1
77512,4
18779,3
56393,4
41979,7
43907,8
29523,3
5751,7
39769,1
40220,2
78681,8
44573,1
56654,7
68695,9
70524,1
103832,4
77987,5
4603,0
103758,4
56432,4
29195,1
104114,8
68278,8
39360,0
18524,0
39997,2
91671,9
4646,0
67058,3
40113,2
99217,6
77689,4
18768,3
42433,9
68122,7
41476,5
22826,4
67694,6
76521,1
67580,5
77715,5
49651,4
29057,1
56341,3
40246,2
18514,0
41777,7
76791,2
29408,3
56300,3
49270,0
40850,4
90209,9
30776,9
68031,7
76367,1
29234,2
76448,1
77376,4
30241,7
78722,8
18642,2
29350,2
18946,5
71331,7
13502,3
56625,6
41931,7
99576,0
4906,2
30473,8
40370,3
30410,7
41519,6
56448,4
12758,8
18984,6
53208,6
40118,2
76559,1
10024,5
66979,2
41793,7
4899,2
39855,1
30484,8
5661,6
53209,6
12404,1
7160,6
78755,8
5424,5
40260,2
92484,4
77816,5
99818,9
71274,4
77286,3
7213,7
67458,5
5313,4
78431,7
10393,8
67382,4
29490,3
30669,9
39816,1
41084,4
9718,2
4755,1
67590,5
12706,7
41183,5
85650,0
30518,8
78390,7
53173,5
66807,1
19143,8
6886,1
77912,5
56534,5
50070,9
66685,1
43793,5
43708,4
104072,7
13631,9
29458,3
12548,2
67985,7
89900,5
50809,1
50842,3
99191,6
67993,7
9751,2
18877,4
76481,1
89736,4
79017,9
78679,8
76790,2
77895,5
43561,1
44738,7
49393,1
5550,6
42089,8
29506,3
49982,8
89417,0
29442,3
56750,8
92583,8
79084,9
44590,2
90040,7
90150,9
89834,5
77264,3
39963,1
19044,6
99635,0
68163,7
12398,1
76486,1
40884,4
56090,1
91607,6
22843,5
77713,5
4874,1
69095,2
18960,5
6786,0
29809,4
66836,1
49404,1
77400,4
30583,8
40823,4
50921,7
68156,7
40048,2
78508,7
103339,0
79109,9
99182,6
77723,5
67291,4
49834,6
99525,0
44582,1
41748,6
76473,1
76207,0
42084,8
49792,5
103428,0
77206,3
89828,5
49667,4
56396,4
10269,7
49708,4
77542,4
78670,8
30461,7
22773,1
78073,6
41048,4
18845,4
5473,5
56325,3
18619,1
39567,0
86618,8
78031,5
42389,9
12493,1
77684,4
41376,5
40359,3
19061,6
18765,3
7479,9
40058,2
39565,0
43814,6
5040,2
66835,1
67704,6
67317,4
76363,0
53235,7
30609,8
89873,5
30217,7
42346,9
56578,6
12499,1
68624,9
9773,2
44604,2
99210,6
30470,7
40234,2
50783,1
7487,9
43756,5
30428,7
13619,8
40882,4
89769,4
77745,5
67974,7
43664,3
18963,5
41108,4
22839,5
49333,1
79027,9
6997,3
30240,7
42238,9
29703,4
19063,6
4823,1
41661,6
104155,8
5139,3
78568,8
5785,7
85720,6
40974,4
10070,6
40044,2
104065,7
68325,8
68486,8
42175,8
78929,8
41515,6
41732,6
56157,1
4571,0
104160,8
4994,2
49952,7
5124,3
68067,7
67783,6
12311,0
28923,0
99644,9
43618,2
66549,0
41943,7
30520,8
10369,8
67542,5
77441,4
43575,1
41523,6
76541,1
77439,4
77733,5
29252,2
41857,7
77858,5
29236,2
78088,6
5162,3
29925,5
92400,0
30653,8
56324,3
10368,8
5350,4
78925,8
76840,2
9507,0
67446,5
7462,9
9703,2
67112,3
43721,4
79013,9
10426,9
77079,3
18804,3
67338,4
44631,2
5150,3
68566,9
76544,1
44688,4
66721,1
43924,8
67530,5
5637,6
56828,9
30098,6
66708,1
30612,8
49644,4
44756,8
78424,7
29727,4
40473,3
39712,1
91467,0
90051,7
12579,2
12577,2
22855,6
78229,7
10183,7
40405,3
49323,1
68286,8
67219,3
42021,7
4699,0
77916,5
30829,9
53222,6
43746,4
5570,6
5824,8
66703,1
77773,5
50003,8
5836,8
18607,1
30890,9
76864,2
89777,4
56219,2
9495,0
41697,6
40784,3
50799,1
56765,8
40931,4
29807,4
40831,4
91630,7
12524,2
68186,7
77373,4
39317,0
78553,7
76797,2
28859,0
41223,5
12691,6
41893,7
78999,9
76577,1
7230,8
56078,1
39733,1
104117,8
30491,8
67214,3
18819,3
77813,5
41428,5
18965,5
99642,9
43607,2
91643,8
78793,8
30552,8
42315,9
5455,5
4612,0
39994,2
13523,4
13447,1
39539,0
71216,1
40221,2
67377,4
22872,6
18831,3
30644,8
10222,7
99633,0
10071,6
29966,5
30826,9
43638,2
86570,5
40992,4
40798,3
41457,5
18701,2
18777,3
49860,6
50925,7
49606,3
53192,5
76549,1
77483,4
22818,4
53071,1
12631,3
5020,2
79088,9
78637,8
41039,4
7358,9
40944,4
41284,5
42264,9
29372,2
42102,8
77616,4
12344,0
76476,1
4938,2
10197,7
77964,5
40528,3
86475,0
29943,5
41507,6
28914,0
10122,6
78385,7
50878,5
40521,3
12354,0
68448,8
41920,7
30779,9
42067,8
43509,0
41560,6
68424,8
68718,9
76268,0
43609,2
86632,9
4771,1
5474,5
28812,0
77694,4
41328,5
67305,4
29775,4
68141,7
53155,4
49709,4
89974,6
29941,5
40875,4
99209,6
67160,3
90019,7
49728,5
41027,4
30116,6
49736,5
86572,5
39680,1
29684,4
40455,3
18535,0
10073,6
12292,0
99372,8
29130,1
7059,4
7432,9
5515,5
67410,4
41992,7
29561,3
7460,9
7364,9
30707,9
39556,0
68465,8
40089,2
10234,7
12338,0
89918,5
67616,5
29751,4
40063,2
10431,9
5325,4
78441,7
103826,4
12693,6
44659,2
68205,7
41823,7
56329,3
30788,9
56727,8
41263,5
66797,1
66869,2
99763,9
77424,4
40800,3
68117,7
43637,2
44609,2
56202,2
56502,5
5653,6
18917,5
78203,7
91576,4
76326,0
5523,5
66585,0
76217,0
41146,5
29207,1
77906,5
77798,5
104159,8
68052,7
42138,8
4877,1
10390,8
40636,3
77565,4
28968,1
49966,7
29770,4
40263,2
12582,2
42401,9
10229,7
28918,0
5409,4
4642,0
42239,9
29833,5
41690,6
41796,7
10278,7
12302,0
104057,7
39893,1
68289,8
42354,9
40065,2
18659,2
12324,0
42206,8
4968,2
41323,5
68534,9
5490,5
89756,4
39881,1
39890,1
77249,3
39916,1
40672,3
77561,4
40902,4
41312,5
92580,8
50021,8
77949,5
30624,8
76276,0
76630,1
22880,7
67705,6
68258,8
71217,1
56580,6
68516,9
77904,5
10315,8
67832,6
10107,6
89447,0
39355,0
56122,1
43925,8
78251,7
29876,5
7031,4
99734,9
76736,2
30247,7
49800,6
86603,7
99803,9
90140,9
76629,1
56137,1
12563,2
10314,8
41662,6
68665,9
9833,3
43554,1
4644,0
30553,8
76301,0
67502,5
104218,9
5886,8
91578,5
69102,2
77902,5
86467,0
29767,4
103266,0
41665,6
39775,1
39604,1
68606,9
56653,7
28976,1
41959,7
90048,7
67599,5
99678,9
90005,7
29897,5
13570,6
5612,6
42405,9
7497,9
99590,0
42461,9
6922,2
29108,1
30865,9
41996,7
41013,4
89443,0
29661,4
39793,1
41707,6
6859,1
4793,1
103750,4
41024,4
79043,9
30861,9
5128,3
76655,1
41164,5
28951,0
30876,9
10367,8
10057,5
39788,1
29151,1
90003,7
5270,4
5872,8
103344,0
30439,7
68346,8
42113,8
68685,9
7078,5
67765,6
5458,5
104124,8
76624,1
99802,9
4621,0
39839,1
79070,9
67393,4
30778,9
10100,6
69091,1
56198,2
42096,8
30344,7
18931,5
4566,0
92543,6
12615,3
68458,8
9540,0
68071,7
76186,0
18847,4
29629,4
76275,0
92613,9
29421,3
90009,7
56501,5
29509,3
4958,2
30002,6
12569,2
77291,3
49735,5
41900,7
68502,9
50072,9
77456,4
68041,7
49396,1
39602,0
29168,1
19178,8
40271,2
7415,9
77214,3
76961,2
99463,9
68467,8
4704,0
40858,4
99227,6
40759,3
67367,4
67634,5
22876,7
5897,8
40020,2
13552,5
40254,2
56484,5
4940,2
4941,2
29215,2
77406,4
99194,6
40687,3
67576,5
39864,1
77682,4
28897,0
18646,2
7529,9
39919,1
29657,4
5920,8
67197,3
12683,6
68100,7
89840,5
9693,2
76302,0
9967,5
7520,9
30207,7
42048,8
78648,8
30228,7
91655,8
49664,4
30600,8
99672,9
67041,3
9983,5
41483,5
9581,0
92561,7
40437,3
49989,8
50793,1
78548,7
77632,4
104258,9
30054,6
30593,8
56417,4
76518,1
9725,2
29007,1
29983,5
30117,6
66931,2
77602,4
86584,6
43820,6
76748,2
68734,9
79106,9
68245,8
99478,9
12498,1
30706,9
103779,4
18941,5
91569,4
41970,7
41693,6
12607,3
89941,6
78296,7
49916,7
4843,1
104068,7
56791,9
69080,0
78041,6
68279,8
42418,9
18856,4
91612,6
90205,9
39823,1
49770,5
29415,3
78030,5
66683,1
103333,0
69079,0
66616,0
49246,0
30164,6
66994,2
76504,1
41294,5
12355,0
5780,7
69133,6
68219,8
9978,5
41942,7
99345,8
42166,8
4616,0
43720,4
77246,3
41257,5
30673,9
89391,0
40152,2
39936,1
39464,0
7329,9
99202,6
76810,2
9599,1
39492,0
77604,4
10437,9
18868,4
90155,9
49655,4
10494,9
40449,3
18769,3
67890,6
29400,3
41780,7
49321,1
78979,9
28944,0
99688,9
78684,8
30337,7
67169,3
5501,5
66901,2
39643,1
99416,8
12739,7
12636,3
29905,5
5803,7
42041,8
41023,4
28815,0
4728,0
40985,4
99797,9
43839,6
78018,5
56340,3
76885,2
50081,9
9905,4
18989,6
7318,9
68025,7
67756,6
43905,8
56235,2
28892,0
77225,3
67979,7
90127,9
30862,9
53163,4
68240,8
71277,4
30571,8
78248,7
43858,7
39600,0
12772,8
76688,2
49302,0
99375,8
92550,6
50035,8
18922,5
39407,0
78603,8
77937,5
76767,2
42004,7
56381,4
49403,1
7442,9
5481,5
39943,1
85733,7
77009,3
29310,2
67294,4
7477,9
9650,1
49641,4
68167,7
41705,6
4590,0
30650,8
68249,8
67896,6
12471,1
44720,6
18633,1
68755,9
41303,5
7079,5
12276,0
76460,1
89464,0
76196,0
41445,5
42454,9
49934,7
42452,9
90148,9
18667,2
41151,5
7232,8
68565,9
30662,9
56176,1
67697,6
89915,5
68078,7
89927,6
99391,8
41867,7
5450,5
49465,2
10487,9
7422,9
56397,4
68704,9
68677,9
6999,3
104028,7
89427,0
18556,1
86537,4
66834,1
30042,6
30676,9
41156,5
30502,8
30586,8
104019,7
19189,8
40290,2
13541,5
78368,7
5890,8
103361,0
49904,7
30546,8
67442,5
40424,3
56319,3
30333,7
40004,2
99629,0
29662,4
40448,3
28808,0
91570,4
49498,2
29005,1
30044,6
43521,0
68583,9
90071,8
42071,8
41063,4
40285,2
49338,1
4782,1
77766,5
77785,5
7331,9
40400,3
78434,7
9984,5
76500,1
104021,7
67247,3
43615,2
39379,0
49291,0
91652,8
9766,2
68536,9
40717,3
39666,1
39791,1
4714,0
66662,0
92516,5
49926,7
9537,0
5731,7
43842,6
71238,2
49745,5
66789,1
9857,3
78153,6
99553,0
77667,4
7138,6
79108,9
39482,0
89921,6
5117,3
10419,9
44577,1
5169,3
29254,2
66785,1
77951,5
7027,4
7447,9
66730,1
43734,4
56513,5
29231,2
41316,5
40227,2
56387,4
41276,5
7257,8
40983,4
5359,4
40735,3
41710,6
76617,1
7505,9
29360,2
29779,4
12747,8
89877,5
41520,6
41806,7
5378,4
67915,6
56487,5
7524,9
68303,8
49821,6
42267,9
79003,9
67732,6
56183,1
4769,1
30298,7
77488,4
103268,0
86593,7
41757,6
91634,7
9689,2
29857,5
78084,6
86580,6
28973,1
78442,7
67519,5
99689,9
41913,7
99410,8
30010,6
41337,5
30877,9
78996,9
12660,5
66681,0
92581,8
76746,2
90074,8
5330,4
67242,3
29319,2
43752,5
41348,5
43819,6
43658,3
44588,2
76340,0
76800,2
53202,6
99353,8
41170,5
30801,9
77381,4
30343,7
76463,1
12725,7
68713,9
12386,0
49928,7
68631,9
92488,4
19017,6
30308,7
6788,0
30019,6
77920,5
5930,8
29849,5
5549,6
43922,8
39345,0
40169,2
29051,1
91468,0
76249,0
56795,9
53240,7
76881,2
56793,9
28969,1
49963,7
29455,3
68571,9
40225,2
78331,7
30381,7
49903,7
78051,6
40170,2
99811,9
18584,1
49556,3
78019,5
44598,2
41280,5
29730,4
78323,7
103748,4
78846,8
56587,6
76362,0
10115,6
29214,2
49958,7
29056,1
99634,0
67029,2
78038,6
99350,8
49449,2
76816,2
99534,0
50893,6
18668,2
53150,4
85744,7
53223,6
42469,9
42121,8
42289,9
67560,5
19203,8
76970,2
67297,4
13515,3
39322,0
41451,5
